Location_Name,Register_Number,Endpoint_SN,Meter_ID,Meter_SN,Read_Time,Service_Point_Timezone,Read,Read_Unit,Read_Method,Encoder_Read,Flow_Time,Flow_Unit,Flow,Account_ID,Location_ID,Account_Full_Name,Billing_Address_Line1,Billing_Address_Line2,Billing_Address_Line3,Billing_City,Billing_State,Billing_ZIP,Location_Address_Line1,Location_City,Location_State,Location_ZIP,Service_Point_ID,Service_Point_Class_Code,Service_Point_Route,Service_Point_Cycle,Meter_Manufacturer,Meter_Model,Register_Resolution,Register_Unit_Of_Measure,Meter_Size,Meter_Size_Desc,Dials,Service_Point_Latitude,Service_Point_Longitude,Endpoint_Type,Connector Type,Endpoint Status,Battery Level,Signal Strength,Last Comm. Time,Last Gateway Id,Estimated Flag,Current Leak Start Date,Current Leak Rate Per Hour,Backflow (gal/30 days),Supply_Zone_ID,Demand_Zone_ID
Reckling Park,,130262170,220405411,220405411,2023-11,US/Central,456.554,KGAL,Network,4565540,2023-11,Gallons,30175,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,0,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2023-12,US/Central,457.472,KGAL,Network,4574720,2023-12,Gallons,33,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,1,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2023-12,US/Central,482.426,KGAL,Network,4824260,2023-12,Gallons,25839,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,0,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-01,US/Central,495.873,KGAL,Network,4958730,2024-01,Gallons,26,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,1,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-01,US/Central,520.741,KGAL,Network,5207410,2024-01,Gallons,38289,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,0,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-02,US/Central,569.841,KGAL,Network,5698410,2024-02,Gallons,7,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,1,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-02,US/Central,581.107,KGAL,Network,5811070,2024-02,Gallons,60359,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,0,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-03,US/Central,626.036,KGAL,Network,6260360,2024-03,Gallons,44929,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,0,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-04,US/Central,637.44,KGAL,Network,6374400,2024-04,Gallons,12,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,1,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-04,US/Central,676.207,KGAL,Network,6762070,2024-04,Gallons,50159,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,0,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-05,US/Central,701.336,KGAL,Network,7013360,2024-05,Gallons,40,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,1,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-05,US/Central,714.564,KGAL,Network,7145640,2024-05,Gallons,38317,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,0,2024-08,4,,,
Reckling Park,,130262170,220405411,220405411,2024-06,US/Central,740.67,KGAL,Network,7406700,2024-06,Gallons,26106,98804,98804,Reckling Park,,,,,,,6100 Main Street,Houston,TX,77005,98804-01,,Rice,,Badger,E-Series,0.1,GAL,3,"3""",9,29.713776,-95.404815,J,None,Active,good,good,2024-08,,0,2024-08,4,,,
Kraft Hall,,121468941,220561954,220561954,2023-07,US/Central,125.633,KGAL,Network,1256330,2023-07,Gallons,8589,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2023-08,US/Central,129.127,KGAL,Network,1291270,2023-08,Gallons,278,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,1,,,,,
Kraft Hall,,121468941,220561954,220561954,2023-08,US/Central,140.054,KGAL,Network,1400540,2023-08,Gallons,14143,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2023-09,US/Central,143.742,KGAL,Network,1437420,2023-09,Gallons,760,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,1,,,,,
Kraft Hall,,121468941,220561954,220561954,2023-09,US/Central,158.199,KGAL,Network,1581990,2023-09,Gallons,17385,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2023-10,US/Central,181.069,KGAL,Network,1810690,2023-10,Gallons,22870,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2023-11,US/Central,210.017,KGAL,Network,2100170,2023-11,Gallons,28948,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2023-12,US/Central,231.843,KGAL,Network,2318430,2023-12,Gallons,21826,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2024-01,US/Central,245.687,KGAL,Network,2456870,2024-01,Gallons,13844,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2024-02,US/Central,263.998,KGAL,Network,2639980,2024-02,Gallons,18311,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2024-03,US/Central,271.162,KGAL,Network,2711620,2024-03,Gallons,277,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,1,,,,,
Kraft Hall,,121468941,220561954,220561954,2024-03,US/Central,281.695,KGAL,Network,2816950,2024-03,Gallons,17420,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2024-04,US/Central,308.009,KGAL,Network,3080090,2024-04,Gallons,26314,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2024-05,US/Central,328.724,KGAL,Network,3287240,2024-05,Gallons,20715,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Kraft Hall,,121468941,220561954,220561954,2024-06,US/Central,345.894,KGAL,Network,3458940,2024-06,Gallons,17170,98817,98817,Kraft Hall,,,,,,,6100 Main Street,Houston,TX,77005,98817-01,,Rice,,Badger,E-Series,0.1,GAL,4,"4""",9,29.71587,-95.402033,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2023-07,US/Central,54.9708,KGAL,Network,5497080,2023-07,Gallons,28592.4,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2023-08,US/Central,78.8736,KGAL,Network,7887360,2023-08,Gallons,23902.8,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2023-09,US/Central,100.9861,KGAL,Network,10098610,2023-09,Gallons,22112.5,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2023-10,US/Central,139.94,KGAL,Network,13994000,2023-10,Gallons,38953.9,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2023-11,US/Central,194.381,KGAL,Network,19438100,2023-11,Gallons,54441,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2023-12,US/Central,195.7114,KGAL,Network,19571140,2023-12,Gallons,1330.4,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2024-01,US/Central,196.2047,KGAL,Network,19620470,2024-01,Gallons,493.3,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2024-02,US/Central,196.4038,KGAL,Network,19640380,2024-02,Gallons,199.1,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2024-03,US/Central,196.4376,KGAL,Network,19643760,2024-03,Gallons,33.8,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2024-04,US/Central,198.6814,KGAL,Network,19868140,2024-04,Gallons,2243.8,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2024-05,US/Central,306.5109,KGAL,Network,30651090,2024-05,Gallons,107829.5,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Brockman Hall for Physics Fountain,,131036964,220608275,220608275,2024-06,US/Central,321.4288,KGAL,Network,32142880,2024-06,Gallons,14917.9,98773,98773,Brockman Hall for Physics Fountain,,,,,,,6100 Main Street,Houston,TX,77005,98773-01,,Rice,,Badger,E-Series,0.01,GAL,1,"1""",9,29.719757,-95.401773,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2023-07,US/Central,3293.805,KGAL,Network,32938050,2023-07,Gallons,377314,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2023-08,US/Central,3688.981,KGAL,Network,36889810,2023-08,Gallons,395176,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2023-09,US/Central,3798.438,KGAL,Network,37984380,2023-09,Gallons,9951,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,1,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2023-09,US/Central,4319.557,KGAL,Network,43195570,2023-09,Gallons,620625,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2023-10,US/Central,4950.931,KGAL,Network,49509310,2023-10,Gallons,631374,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2023-11,US/Central,5663.42,KGAL,Network,56634200,2023-11,Gallons,712489,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2023-12,US/Central,6347.662,KGAL,Network,63476620,2023-12,Gallons,684242,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-01,US/Central,6495.546,KGAL,Network,64955460,2024-01,Gallons,5314,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,1,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-01,US/Central,6732.511,KGAL,Network,67325110,2024-01,Gallons,379535,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-02,US/Central,6821.91,KGAL,Network,68219100,2024-02,Gallons,6048,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,1,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-02,US/Central,7065.522,KGAL,Network,70655220,2024-02,Gallons,321221,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-03,US/Central,7416.946,KGAL,Network,74169460,2024-03,Gallons,25256,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,1,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-03,US/Central,7466.872,KGAL,Network,74668720,2024-03,Gallons,373879,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-04,US/Central,7661.928,KGAL,Network,76619280,2024-04,Gallons,8303,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,1,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-04,US/Central,7726.717,KGAL,Network,77267170,2024-04,Gallons,249267,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-05,US/Central,7988.17,KGAL,Network,79881700,2024-05,Gallons,261453,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
Space Science Clean Room,,121513272,220795064,220795064,2024-06,US/Central,8256.071,KGAL,Network,82560710,2024-06,Gallons,267901,98788,98788,Space Science Clean Room,,,,,,,6100 Main Street,Houston,TX,77005,98788-01,,Rice,,Badger,E-Series,0.1,GAL,1.5,"1.5""",9,29.720024,-95.400779,J,None,Active,good,good,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2023-07,US/Central,1536.426,KGAL,Network,15364260,2023-07,Gallons,220382,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2023-08,US/Central,1818.45,KGAL,Network,18184500,2023-08,Gallons,282024,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2023-09,US/Central,2017.813,KGAL,Network,20178130,2023-09,Gallons,199363,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2023-10,US/Central,2211.503,KGAL,Network,22115030,2023-10,Gallons,193690,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2023-11,US/Central,2386.439,KGAL,Network,23864390,2023-11,Gallons,174936,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2023-12,US/Central,2546.574,KGAL,Network,25465740,2023-12,Gallons,160135,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2024-01,US/Central,2629.366,KGAL,Network,26293660,2024-01,Gallons,7699,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,1,,,,,
President's House Lawn,,121512388,220795081,220795081,2024-01,US/Central,2633.864,KGAL,Network,26338640,2024-01,Gallons,79591,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2024-02,US/Central,2793.31,KGAL,Network,27933100,2024-02,Gallons,159446,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2024-03,US/Central,2898.075,KGAL,Network,28980750,2024-03,Gallons,241,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,1,,,,,
President's House Lawn,,121512388,220795081,220795081,2024-03,US/Central,2907.713,KGAL,Network,29077130,2024-03,Gallons,114162,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2024-04,US/Central,3041.835,KGAL,Network,30418350,2024-04,Gallons,134122,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,0,,,,,
President's House Lawn,,121512388,220795081,220795081,2024-05,US/Central,3130.343,KGAL,Network,31303430,2024-05,Gallons,8122,98802,98802,President's House Lawn,,,,,,,6100 Main Street,Houston,TX,77005,98802-01,,Rice,,Badger,E-Series,0.1,GAL,2,"2""",9,29.721623,-95.393839,J,None,Active,good,ok,2024-08,,1,,,,,
